file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
081429989.png,33,0.985688,1123,169,1382,169,1382,450,1123,450
081429989.png,8,0.520676,1310,1015,1539,1015,1539,1079,1310,1079
102355327.png,4,0.979621,1246,339,1487,339,1487,590,1246,590
102355327.png,33,0.823853,710,42,979,42,979,358,710,358
175909266.png,29,0.908343,724,129,970,129,970,392,724,392
175909266.png,33,0.799722,725,130,971,130,971,394,725,394
175909266.png,32,0.712322,725,129,972,129,972,393,725,393
175909266.png,0,0.60449,1299,1021,1594,1021,1594,1080,1299,1080
102644167.png,33,0.983779,729,243,976,243,976,509,729,509
065750973.png,8,0.984969,383,327,634,327,634,564,383,564
065750973.png,8,0.678308,1311,1028,1583,1028,1583,1080,1311,1080
090742203.png,11,0.659014,1098,169,1387,169,1387,520,1098,520
095542165.png,15,0.976906,694,95,943,95,943,323,694,323
095542165.png,19,0.972695,692,93,942,93,942,324,692,324
115252408.png,33,0.985119,798,193,1045,193,1045,461,798,461
115252408.png,8,0.890028,1327,1011,1641,1011,1641,1079,1327,1079
115252408.png,33,0.859422,1284,370,1507,370,1507,627,1284,627
115252408.png,1,0.567262,1282,370,1510,370,1510,628,1282,628
112353254.png,11,0.98541,513,488,815,488,815,874,513,874
112353254.png,1,0.897558,1334,1016,1605,1016,1605,1080,1334,1080
102254134.png,17,0.937439,764,93,1040,93,1040,383,764,383
102254134.png,8,0.847713,1323,1018,1639,1018,1639,1080,1323,1080
102100834.png,5,0.983997,435,488,698,488,698,750,435,750
102100834.png,32,0.873612,627,998,1082,998,1082,1080,627,1080
102100834.png,1,0.575468,1335,1016,1580,1016,1580,1079,1335,1079
141505571.png,15,0.983935,1096,40,1351,40,1351,265,1096,265
141505571.png,8,0.613097,1362,1003,1607,1003,1607,1080,1362,1080
164152539.png,13,0.983268,562,694,843,694,843,962,562,962
113337200.png,17,0.982684,1076,0,1351,0,1351,283,1076,283
113337200.png,1,0.889774,1335,1015,1597,1015,1597,1079,1335,1079
174442750.png,29,0.979693,1057,0,1291,0,1291,228,1057,228
174442750.png,22,0.850187,732,113,980,113,980,366,732,366
174442750.png,24,0.645278,1003,638,1345,638,1345,1079,1003,1079
173504986.png,0,0.982233,660,32,904,32,904,255,660,255
173504986.png,30,0.970599,346,291,600,291,600,532,346,532
173504986.png,17,0.754062,499,635,791,635,791,958,499,958
173504986.png,12,0.739965,1266,1008,1607,1008,1607,1080,1266,1080
163338361.png,20,0.985294,690,36,931,36,931,262,690,262
163338361.png,11,0.971727,571,918,833,918,833,1079,571,1079
163338361.png,21,0.74849,573,917,834,917,834,1080,573,1080
183346757.png,1,0.984509,856,528,1141,528,1141,792,856,792
091705547.png,16,0.986459,1086,108,1372,108,1372,408,1086,408
103136243.png,22,0.981196,1119,111,1339,111,1339,344,1119,344
103136243.png,8,0.719205,1334,1011,1629,1011,1629,1080,1334,1080
071216504.png,4,0.98487,834,419,1099,419,1099,702,834,702
131115160.png,24,0.983581,351,133,580,133,580,395,351,395
131115160.png,27,0.973687,804,192,1080,192,1080,508,804,508
131115160.png,22,0.954566,536,686,826,686,826,981,536,981
131115160.png,1,0.926933,805,192,1083,192,1083,515,805,515
131115160.png,8,0.853829,1346,1006,1612,1006,1612,1080,1346,1080
131115160.png,28,0.81236,1082,0,1322,0,1322,174,1082,174
112953126.png,1,0.872679,1324,1016,1650,1016,1650,1080,1324,1080
112953126.png,7,0.841685,1033,719,1342,719,1342,1080,1033,1080
112953126.png,17,0.529166,1033,719,1342,719,1342,1079,1033,1079
094232722.png,22,0.984735,679,125,900,125,900,361,679,361
094232722.png,8,0.753096,1321,1009,1595,1009,1595,1080,1321,1080
141506232.png,28,0.984107,774,202,1032,202,1032,477,774,477
141506232.png,8,0.59897,1362,1003,1596,1003,1596,1079,1362,1079
121142378.png,16,0.985726,803,226,1088,226,1088,542,803,542
121142378.png,11,0.959914,801,226,1087,226,1087,539,801,539
121142378.png,8,0.673193,1332,1009,1591,1009,1591,1079,1332,1079
131513726.png,12,0.985568,1035,0,1276,0,1276,206,1035,206
131513726.png,8,0.562291,1335,1009,1637,1009,1637,1080,1335,1080
142130082.png,20,0.984929,1171,142,1434,142,1434,377,1171,377
142308548.png,4,0.946514,779,130,1000,130,1000,358,779,358
142308548.png,23,0.92319,778,129,998,129,998,358,778,358
142308548.png,8,0.883799,1354,1005,1615,1005,1615,1080,1354,1080
155404195.png,13,0.983381,1177,163,1438,163,1438,398,1177,398
155404195.png,22,0.974908,850,422,1093,422,1093,678,850,678
155404195.png,33,0.917016,849,422,1092,422,1092,676,849,676
155404195.png,27,0.653037,849,421,1092,421,1092,676,849,676
163102402.png,31,0.980944,421,472,672,472,672,744,421,744
080755496.png,23,0.982672,1273,399,1518,399,1518,645,1273,645
090648584.png,23,0.981435,1238,336,1478,336,1478,582,1238,582
090648584.png,22,0.910918,1238,336,1478,336,1478,581,1238,581
090648584.png,8,0.76981,1335,1016,1532,1016,1532,1080,1335,1080
094136025.png,18,0.971071,1096,128,1350,128,1350,359,1096,359
094136025.png,8,0.94195,1321,1009,1605,1009,1605,1080,1321,1080
094136025.png,9,0.802154,1096,129,1351,129,1351,362,1096,362
105341450.png,23,0.983112,1104,179,1334,179,1334,413,1104,413
105341450.png,8,0.647041,1295,1014,1608,1014,1608,1079,1295,1079
090919433.png,2,0.960715,1231,407,1524,407,1524,720,1231,720
132158743.png,14,0.97819,1350,508,1643,508,1643,769,1350,769
142934253.png,6,0.985074,1156,146,1429,146,1429,392,1156,392
142934253.png,5,0.974847,349,0,583,0,583,167,349,167
114312242.png,5,0.984008,730,83,983,83,983,319,730,319
114312242.png,8,0.708969,1338,1014,1626,1014,1626,1079,1338,1079
163741972.png,27,0.980738,428,186,678,186,678,450,428,450
140125407.png,0,0.98333,1068,38,1321,38,1321,263,1068,263
140125407.png,27,0.867052,1514,743,1797,743,1797,1036,1514,1036
134421507.png,24,0.982406,1166,20,1395,20,1395,279,1166,279
134421507.png,8,0.552623,1360,1000,1657,1000,1657,1080,1360,1080
135555454.png,15,0.980925,443,325,700,325,700,569,443,569
135555454.png,16,0.59129,1065,2,1327,2,1327,278,1065,278
102001014.png,3,0.984535,1137,226,1400,226,1400,507,1137,507
145145835.png,31,0.982656,424,228,673,228,673,486,424,486
100201949.png,21,0.98654,1248,403,1546,403,1546,737,1248,737
100201949.png,0,0.556589,671,0,912,0,912,145,671,145
100201949.png,5,0.516124,668,0,911,0,911,145,668,145
113753225.png,26,0.962324,485,544,770,544,770,869,485,869
113753225.png,1,0.842437,1329,1016,1654,1016,1654,1079,1329,1079
160928829.png,28,0.983602,1130,77,1387,77,1387,346,1130,346
160928829.png,33,0.982113,783,168,1045,168,1045,432,783,432
125035262.png,1,0.89597,1199,175,1463,175,1463,415,1199,415
125035262.png,2,0.857589,1005,696,1260,696,1260,966,1005,966
125035262.png,15,0.775366,1198,175,1463,175,1463,411,1198,411
125035262.png,4,0.73889,1005,698,1261,698,1261,972,1005,972
071556611.png,16,0.985243,733,179,1016,179,1016,479,733,479
141212366.png,18,0.982263,904,566,1184,566,1184,830,904,830
075135239.png,19,0.914809,762,212,1016,212,1016,438,762,438
075135239.png,8,0.79784,1301,1035,1620,1035,1620,1080,1301,1080
075135239.png,6,0.580174,763,213,1017,213,1017,442,763,442
114328938.png,22,0.980105,1034,754,1287,754,1287,1020,1034,1020
114328938.png,1,0.815506,1328,1011,1701,1011,1701,1080,1328,1080
102328905.png,13,0.981698,802,328,1061,328,1061,577,802,577
112046928.png,24,0.980112,1174,172,1409,172,1409,440,1174,440
112046928.png,1,0.595141,1339,1010,1670,1010,1670,1079,1339,1079
093255826.png,13,0.98263,834,479,1104,479,1104,741,834,741
093255826.png,8,0.759845,1320,1016,1584,1016,1584,1080,1320,1080
153132709.png,12,0.975903,425,111,651,111,651,331,425,331
153132709.png,8,0.568927,1324,1008,1587,1008,1587,1080,1324,1080
123302714.png,5,0.982675,732,84,986,84,986,319,732,319
112021816.png,26,0.981855,712,87,971,87,971,356,712,356
112021816.png,1,0.900538,1311,1015,1655,1015,1655,1080,1311,1080
171127369.png,7,0.983492,334,205,601,205,601,480,334,480
154733626.png,0,0.980353,1377,611,1681,611,1681,892,1377,892
134426839.png,13,0.983036,1235,401,1510,401,1510,654,1235,654
132007154.png,15,0.888522,936,476,1226,476,1226,798,936,798
132007154.png,26,0.658012,935,475,1226,475,1226,793,935,793
142055054.png,6,0.984005,1197,241,1477,241,1477,490,1197,490
142055054.png,27,0.917566,789,183,1056,183,1056,455,789,455
142055054.png,22,0.783571,786,184,1058,184,1058,454,786,454
074152167.png,2,0.939573,945,525,1249,525,1249,856,945,856
074152167.png,16,0.910259,946,527,1250,527,1250,858,946,858
134332981.png,19,0.981239,872,424,1152,424,1152,681,872,681
115955858.png,6,0.983299,739,120,997,120,997,361,739,361
115955858.png,1,0.852228,1348,1013,1612,1013,1612,1079,1348,1079
113501033.png,7,0.982721,1127,108,1404,108,1404,394,1127,394
113501033.png,1,0.86421,1333,1014,1616,1014,1616,1079,1333,1079
115524820.png,21,0.984033,761,122,1029,122,1029,426,761,426
115524820.png,1,0.875087,1345,1013,1604,1013,1604,1080,1345,1080
140850847.png,30,0.984016,1042,70,1289,70,1289,297,1042,297
140723889.png,14,0.983424,1103,98,1352,98,1352,322,1103,322
140723889.png,8,0.677372,1357,1002,1661,1002,1661,1080,1357,1080
113609686.png,6,0.981895,712,34,963,34,963,269,712,269
113609686.png,1,0.88063,1319,1017,1656,1017,1656,1080,1319,1080
123633441.png,11,0.985964,1267,318,1571,318,1571,672,1267,672
123633441.png,8,0.641119,1348,1007,1665,1007,1665,1079,1348,1079
100607658.png,19,0.764936,763,155,1011,155,1011,373,763,373
100607658.png,8,0.668559,1311,1019,1610,1019,1610,1080,1311,1080
093044788.png,16,0.986313,733,118,1009,118,1009,414,733,414
120150292.png,33,0.983244,440,167,668,167,668,427,440,427
120150292.png,22,0.867491,961,524,1242,524,1242,816,961,816
120150292.png,27,0.611667,967,530,1250,530,1250,816,967,816
130122405.png,22,0.976515,424,365,656,365,656,606,424,606
130122405.png,8,0.863203,1361,1004,1629,1004,1629,1079,1361,1079
155931972.png,10,0.983048,1127,114,1387,114,1387,341,1127,341
155931972.png,8,0.57878,1345,1001,1575,1001,1575,1079,1345,1079
103542541.png,27,0.98539,1118,40,1363,40,1363,299,1118,299
103542541.png,27,0.833312,928,626,1309,626,1309,981,928,981
091806371.png,24,0.982086,746,79,973,79,973,347,746,347
101917971.png,12,0.985474,1016,45,1260,45,1260,265,1016,265
101917971.png,1,0.551786,1340,1017,1569,1017,1569,1079,1340,1079
183441104.png,15,0.982992,1016,0,1262,0,1262,193,1016,193
183441104.png,32,0.976684,1316,542,1614,542,1614,828,1316,828
183441104.png,33,0.902386,1316,539,1613,539,1613,833,1316,833
125542911.png,4,0.981062,1012,579,1287,579,1287,886,1012,886
115532259.png,0,0.984388,1101,0,1351,0,1351,209,1101,209
111748057.png,17,0.98447,768,162,1048,162,1048,454,768,454
111748057.png,1,0.702705,1341,1014,1663,1014,1663,1080,1341,1080
113732947.png,33,0.983079,953,614,1232,614,1232,900,953,900
113732947.png,1,0.86265,1341,1015,1640,1015,1640,1079,1341,1079
130135676.png,33,0.982729,1319,442,1603,442,1603,746,1319,746
132927059.png,29,0.98343,404,155,639,155,639,401,404,401
145953009.png,20,0.984867,739,69,987,69,987,298,739,298
145953009.png,8,0.545966,1355,999,1647,999,1647,1080,1355,1080
154829653.png,18,0.982234,1152,182,1413,182,1413,416,1152,416
143730559.png,20,0.986873,1303,401,1589,401,1589,661,1303,661
143730559.png,27,0.929307,975,589,1281,589,1281,903,975,903
141118763.png,0,0.984502,1210,362,1487,362,1487,619,1210,619
161124581.png,32,0.983096,1319,472,1614,472,1614,762,1319,762
103717317.png,11,0.984276,796,146,1078,146,1078,472,796,472
103717317.png,8,0.666303,1330,1018,1622,1018,1622,1080,1330,1080
074454073.png,13,0.98327,760,148,1011,148,1011,383,760,383
074454073.png,8,0.828294,1298,1016,1584,1016,1584,1079,1298,1079
074454073.png,1,0.522637,1308,1016,1593,1016,1593,1079,1308,1079
140430424.png,17,0.986519,739,55,1015,55,1015,355,739,355
135533420.png,33,0.983965,1150,92,1402,92,1402,342,1150,342
135533420.png,8,0.90363,1337,1001,1628,1001,1628,1079,1337,1079
125603705.png,7,0.983261,1103,54,1379,54,1379,337,1103,337
125603705.png,8,0.866709,1359,1005,1611,1005,1611,1079,1359,1079
085829425.png,23,0.981078,822,405,1060,405,1060,644,822,644
085829425.png,22,0.591558,821,406,1060,406,1060,645,821,645
153734005.png,31,0.984143,1338,576,1631,576,1631,861,1338,861
153734005.png,22,0.93428,411,214,663,214,663,480,411,480
093738733.png,0,0.859179,435,324,664,324,664,572,435,572
080303250.png,33,0.982152,707,149,961,149,961,393,707,393
080303250.png,8,0.864951,1283,1036,1614,1036,1614,1080,1283,1080
161430080.png,0,0.982355,732,120,980,120,980,353,732,353
161430080.png,8,0.746293,1337,1000,1561,1000,1561,1080,1337,1080
112353714.png,27,0.969842,1368,544,1620,544,1620,808,1368,808
065714256.png,16,0.987462,802,291,1093,291,1093,605,802,605
065714256.png,8,0.801785,1306,1031,1618,1031,1618,1079,1306,1079
122231310.png,33,0.984242,828,234,1081,234,1081,500,828,500
122231310.png,5,0.978005,1143,102,1386,102,1386,323,1143,323
122231310.png,27,0.916906,1040,890,1384,890,1384,1080,1040,1080
122231310.png,8,0.891362,1354,1007,1602,1007,1602,1080,1354,1080
122231310.png,30,0.656594,1144,101,1387,101,1387,324,1144,324
122231310.png,1,0.653753,1339,1008,1606,1008,1606,1080,1339,1080
143617119.png,20,0.986145,1145,142,1406,142,1406,377,1145,377
093911387.png,18,0.984262,477,677,757,677,757,953,477,953
093911387.png,8,0.704523,1321,1009,1607,1009,1607,1079,1321,1079
084920846.png,16,0.985459,700,138,980,138,980,436,700,436
084920846.png,8,0.504651,1286,1023,1586,1023,1586,1080,1286,1080
153037436.png,13,0.975916,1070,59,1320,59,1320,288,1070,288
153037436.png,8,0.718296,1328,1007,1598,1007,1598,1080,1328,1080
153037436.png,5,0.540316,1071,59,1321,59,1321,284,1071,284
090743000.png,25,0.9811,1121,186,1395,186,1395,472,1121,472
090743000.png,8,0.880285,1278,1032,1591,1032,1591,1080,1278,1080
135013599.png,31,0.982561,845,398,1114,398,1114,658,845,658
143325059.png,18,0.983429,810,258,1067,258,1067,494,810,494
143325059.png,8,0.744434,1362,1001,1597,1001,1597,1080,1362,1080
090952901.png,8,0.983451,1211,483,1485,483,1485,729,1211,729
165223284.png,25,0.984237,424,350,699,350,699,659,424,659
165223284.png,11,0.977151,831,400,1084,400,1084,732,831,732
165223284.png,27,0.976031,831,402,1087,402,1087,734,831,734
134128507.png,24,0.983386,751,21,977,21,977,275,751,275
141853574.png,4,0.983598,661,97,910,97,910,355,661,355
141853574.png,8,0.544848,1364,1001,1598,1001,1598,1079,1364,1079
102731410.png,11,0.949194,1240,320,1542,320,1542,663,1240,663
102731410.png,8,0.762593,1325,1018,1635,1018,1635,1079,1325,1079
102731410.png,10,0.75707,1240,320,1539,320,1539,665,1240,665
123213790.png,12,0.980949,381,238,626,238,626,475,381,475
112715000.png,26,0.974654,437,289,704,289,704,581,437,581
112715000.png,27,0.97356,1472,845,1833,845,1833,1080,1472,1080
112435626.png,6,0.985755,682,0,929,0,929,214,682,214
112435626.png,27,0.960411,1055,724,1375,724,1375,1011,1055,1011
104048079.png,31,0.984195,1169,168,1425,168,1425,416,1169,416
104048079.png,8,0.672391,1343,1017,1629,1017,1629,1080,1343,1080
104048079.png,1,0.615854,1342,1017,1605,1017,1605,1080,1342,1080
135700275.png,30,0.982041,393,227,664,227,664,464,393,464
135700275.png,8,0.753222,1282,1020,1604,1020,1604,1079,1282,1079
135700275.png,1,0.503674,1301,1021,1578,1021,1578,1080,1301,1080
132448694.png,15,0.831289,763,65,1016,65,1016,293,763,293
132448694.png,8,0.783167,1364,1004,1616,1004,1616,1079,1364,1079
101258362.png,11,0.985292,745,153,1026,153,1026,483,745,483
101258362.png,8,0.684575,1311,1019,1618,1019,1618,1079,1311,1079
140007656.png,20,0.984984,746,43,994,43,994,270,746,270
140007656.png,27,0.980383,987,596,1284,596,1284,919,987,919
142828416.png,31,0.984945,890,357,1152,357,1152,621,890,621
095226415.png,24,0.978355,722,173,955,173,955,441,722,441
095226415.png,0,0.606495,1309,1015,1608,1015,1608,1079,1309,1079
140100874.png,1,0.986315,1083,103,1341,103,1341,339,1083,339
133221771.png,12,0.977609,1150,185,1369,185,1369,417,1150,417
133221771.png,23,0.909565,1150,184,1371,184,1371,417,1150,417
114154699.png,22,0.92718,982,586,1231,586,1231,846,982,846
114154699.png,5,0.924209,677,0,907,0,907,125,677,125
114154699.png,4,0.560885,981,583,1229,583,1229,843,981,843
141946645.png,24,0.983409,809,62,1038,62,1038,329,809,329
141946645.png,6,0.977054,1348,543,1649,543,1649,817,1348,817
150258516.png,9,0.983607,1209,267,1476,267,1476,503,1209,503
095840117.png,28,0.9853,1171,219,1439,219,1439,499,1171,499
095840117.png,24,0.971501,1437,655,1787,655,1787,1080,1437,1080
160511120.png,6,0.976225,1382,592,1681,592,1681,869,1382,869
160511120.png,3,0.96059,1195,130,1453,130,1453,396,1195,396
160511120.png,32,0.823634,1194,130,1451,130,1451,397,1194,397
160511120.png,5,0.763723,1381,590,1679,590,1679,866,1381,866
140135756.png,0,0.983816,429,417,698,417,698,674,429,674
141551205.png,19,0.979401,1300,388,1585,388,1585,645,1300,645
141551205.png,6,0.587224,1300,387,1585,387,1585,644,1300,644
160915781.png,10,0.982917,1171,177,1436,177,1436,411,1171,411
125348364.png,4,0.980315,802,195,1048,195,1048,466,802,466
125348364.png,8,0.905686,1358,1007,1640,1007,1640,1079,1358,1079
144137936.png,12,0.982252,760,31,996,31,996,248,760,248
144137936.png,8,0.926598,1342,1003,1606,1003,1606,1079,1342,1079
100505559.png,28,0.982938,1126,145,1387,145,1387,415,1126,415
100505559.png,8,0.71335,1313,1018,1603,1018,1603,1079,1313,1079
155932904.png,12,0.982771,381,208,624,208,624,444,381,444
161954855.png,1,0.983638,742,184,999,184,999,421,742,421
090036257.png,16,0.986011,1044,42,1322,42,1322,331,1044,331
090036257.png,0,0.61741,1288,1027,1620,1027,1620,1079,1288,1079
140056552.png,9,0.982671,1202,285,1468,285,1468,521,1202,521
144714369.png,0,0.986459,1113,111,1372,111,1372,344,1113,344
144714369.png,8,0.805246,1323,1009,1599,1009,1599,1080,1323,1080
144714369.png,1,0.586449,1321,1010,1622,1010,1622,1080,1321,1080
154326453.png,10,0.984736,796,271,1061,271,1061,513,796,513
093040282.png,25,0.986215,1183,229,1459,229,1459,525,1183,525
093040282.png,28,0.93659,1182,229,1457,229,1457,522,1182,522
093040282.png,8,0.54968,1297,1018,1625,1018,1625,1080,1297,1080
101516012.png,9,0.925698,869,533,1144,533,1144,785,869,785
101516012.png,19,0.821889,869,533,1144,533,1144,783,869,783
101516012.png,15,0.800544,868,532,1142,532,1142,783,868,783
143436488.png,4,0.984297,775,102,1017,102,1017,365,775,365
143436488.png,8,0.5343,1360,1000,1598,1000,1598,1079,1360,1079
113216983.png,16,0.98516,1086,119,1371,119,1371,411,1086,411
113216983.png,1,0.838307,1330,1017,1636,1017,1636,1080,1330,1080
140821674.png,32,0.982585,1079,26,1336,26,1336,284,1079,284
140821674.png,15,0.96996,1077,26,1333,26,1333,285,1077,285
140821674.png,8,0.582426,1323,1003,1617,1003,1617,1079,1323,1079
161724283.png,12,0.984191,1111,22,1356,22,1356,240,1111,240
092621644.png,29,0.983947,1088,134,1337,134,1337,386,1088,386
130917787.png,5,0.985689,753,130,1013,130,1013,374,753,374
130917787.png,8,0.749428,1354,1007,1610,1007,1610,1080,1354,1080
181226913.png,33,0.653516,385,589,681,589,681,880,385,880
112657355.png,20,0.98304,817,266,1080,266,1080,520,817,520
112657355.png,1,0.701305,1336,1015,1588,1015,1588,1079,1336,1079
114421279.png,1,0.984047,914,656,1198,656,1198,928,914,928
114421279.png,14,0.983325,1209,276,1479,276,1479,519,1209,519
114421279.png,0,0.803199,915,656,1199,656,1199,928,915,928
124624608.png,20,0.986569,1005,700,1298,700,1298,982,1005,982
124624608.png,8,0.858101,1357,1004,1629,1004,1629,1080,1357,1080
132501423.png,32,0.982637,1152,113,1414,113,1414,383,1152,383
132501423.png,8,0.787257,1363,1004,1626,1004,1626,1079,1363,1079
112723891.png,23,0.98323,1177,204,1408,204,1408,442,1177,442
085238944.png,23,0.982081,731,146,953,146,953,371,731,371
085238944.png,8,0.823024,1309,1017,1603,1017,1603,1079,1309,1079
